RMSenergy;pcm_loudness;F0final_sma;voicingFinalClipped_sma;vowel
0.004265506;0.604476;0.0;0.0;0.0
0.001997208;0.23480789999999999;0.0;0.0;0.0
0.001537973;0.2088106;0.0;0.0;0.0
0.0037467859999999998;0.04587823;0.0;0.0;0.0
0.007202327;0.1190486;0.0;0.0;0.0
0.009862479;0.01152409;0.0;0.0;1.0
0.01167831;0.139738;0.0;0.0;1.0
0.01244125;0.3573053;0.0;0.0;1.0
0.0128802;0.2528854;0.0;0.0;1.0
0.01250049;0.62207;0.0;0.0;1.0
0.01189093;0.0536998;0.0;0.0;1.0
0.01151077;0.1782253;0.0;0.0;1.0
0.0101429;0.3997813;0.0;0.0;1.0
0.008395731;0.36010040000000004;0.0;0.0;1.0
0.00680422;0.41073240000000005;0.0;0.0;0.0
0.005264258000000001;0.10540050000000001;0.0;0.0;0.0
0.003302111;0.04012921;0.0;0.0;0.0
0.0029621409999999997;0.11007470000000001;0.0;0.0;0.0
0.002963291;0.12478779999999999;0.0;0.0;0.0
0.002491649;0.1737318;0.0;0.0;0.0
0.0018934260000000001;0.01746725;0.0;0.0;0.0
0.0015115010000000002;0.2375777;0.0;0.0;0.0
0.001149404;0.11007470000000001;0.0;0.0;0.0
0.0026673290000000004;0.10540050000000001;0.0;0.0;0.0
0.004067155;0.13443039999999998;0.0;0.0;0.0
0.005609495999999999;0.06743088;0.0;0.0;0.0
0.006256458;0.5452818;0.0;0.0;0.0
0.008039657;0.1146202;0.0;0.0;0.0
0.007987331;0.245761;0.0;0.7008989000000001;0.0
0.00731353;0.1656754;0.0;0.0;0.0
0.007404183000000001;0.17031020000000002;0.0;0.0;0.0
0.006763366999999999;0.3057411;0.0;0.0;0.0
0.006458986;0.1038115;0.0;0.0;0.0
0.006420425;0.2017139;0.0;0.0;0.0
0.006297443000000001;0.3509623;0.0;0.0;0.0
0.004967257;0.23108070000000003;0.0;0.0;0.0
0.004968525;0.1954958;0.0;0.0;0.0
0.004686538;0.08325779;0.0;0.7281769;0.0
0.0038170179999999997;0.21964940000000002;0.0;0.0;0.0
0.0026099079999999998;0.06527849;0.0;0.0;0.0
0.001669278;0.31115040000000005;0.0;0.0;0.0
0.006239589;0.1759881;0.0;0.0;0.0
0.009290896;0.02227816;0.0;0.0;0.0
0.01078308;0.09045314;0.0;0.0;1.0
0.01319985;0.1714558;0.0;0.0;1.0
0.0138414;0.5367808000000001;0.0;0.0;1.0
0.01274892;0.7981275999999999;0.0;0.0;1.0
0.01370112;0.3466909;0.0;0.0;1.0
0.01353169;0.42274609999999996;0.0;0.0;1.0
0.01287782;0.4277368;0.0;0.0;1.0
0.01316839;0.23387979999999997;0.0;0.0;1.0
0.01307395;0.3049631;0.0;0.0;1.0
0.0126277;0.3225362;0.0;0.0;1.0
0.01243476;0.4049594;0.0;0.0;1.0
0.01422671;0.1261952;0.0;0.0;1.0
0.01508056;0.3628812;0.0;0.0;1.0
0.01513046;0.41834679999999996;0.0;0.0;1.0
0.01797703;0.07160415;0.0;0.0;1.0
0.01887535;0.3065178;0.0;0.0;1.0
0.01918164;0.7457225000000001;0.0;0.0;1.0
0.0214495;0.43207209999999996;0.0;0.0;1.0
0.02073491;0.5254850999999999;0.0;0.0;1.0
0.01939806;0.6407633;0.0;0.0;1.0
0.02045459;0.3649574;0.0;0.0;1.0
0.02035402;0.6548988;0.0;0.0;1.0
0.01921348;0.5134752;0.0;0.0;1.0
0.02180248;0.34811859999999994;0.0;0.0;1.0
0.02148378;0.6103781;0.0;0.0;1.0
0.020192;0.7487214;0.0;0.0;1.0
0.02288188;0.29947979999999996;0.0;0.0;1.0
0.02168534;0.5357119;0.0;0.0;1.0
0.02071492;0.8632040999999999;0.0;0.0;1.0
0.02227097;0.2537665;0.0;0.0;1.0
0.02085898;0.62207;0.0;0.0;1.0
0.02013963;0.1923369;0.0;0.0;1.0
0.02154868;0.17710910000000002;0.0;0.0;1.0
0.02059907;0.29313;0.0;0.0;1.0
0.01994861;0.3049631;0.0;0.0;1.0
0.02089288;0.1161089;0.0;0.0;1.0
0.01935679;0.6502097;0.0;0.0;1.0
0.01913179;0.8859628;0.0;0.0;0.0
0.0197361;0.44248190000000004;0.0;0.0;0.0
0.01755569;0.2718239;0.0;0.0;0.0
0.01853254;0.9147175999999999;0.0;0.0;0.0
0.01778178;0.2088106;0.0;0.0;0.0
0.01578833;0.7223113;0.0;0.0;0.0
0.01732355;0.3991309;0.0;0.0;0.0
0.01558585;0.3958682;0.0;0.0;0.0
0.01429556;0.43392120000000006;0.0;0.0;0.0
0.01511766;0.34094040000000003;0.0;0.0;0.0
0.01323204;0.5473933000000001;0.0;0.0;0.0
0.01238147;0.3225362;0.0;0.0;0.0
0.01212668;0.06953838;0.0;0.0;0.0
0.009415907;0.3745445;0.0;0.0;0.0
0.00798021;0.5830023;0.0;0.0;0.0
0.005918058;0.09391068;0.0;0.0;0.0
0.0033172;0.2375777;0.0;0.0;0.0
0.002945974;0.05118178;0.0;0.0;0.0
0.0015272760000000002;0.02227816;0.0;0.0;0.0
0.001189389;0.1609525;0.0;0.0;0.0
0.001055925;0.04306775;0.0;0.0;0.0
0.0008682637;0.07160415;0.0;0.0;0.0
0.0008380694;0.08509449;0.0;0.0;0.0
0.000696892;0.05614142;0.0;0.0;0.0
0.0006497451;0.03703953;0.0;0.0;0.0
0.000627623;0.04306775;0.0;0.0;0.0
0.0006187548000000001;0.03026834;0.0;0.0;0.0
0.0006021918;0.07562116;0.0;0.0;0.0
0.0005444582;0.0;0.0;0.0;0.0
0.0005157130999999999;0.07950064;0.0;0.0;0.0
0.001626249;0.06953838;0.0;0.0;0.0
0.002002098;0.08139367;0.0;0.0;0.0
0.004724809;0.03026834;0.0;0.0;0.0
0.005791433;0.02647541;0.0;0.0;0.0
0.009561796;0.1275922;0.0;0.0;0.0
0.01151556;0.08139367;0.0;0.0;1.0
0.01276242;0.4515332;0.0;0.0;1.0
0.01538074;0.08139367;0.0;0.0;1.0
0.01475019;0.4017283;0.0;0.0;1.0
0.01769968;0.6974862;0.0;0.0;1.0
0.01922456;0.2006865;0.0;0.0;1.0
0.01872744;0.702855;0.0;0.0;1.0
0.02187896;0.34954240000000003;0.0;0.0;0.0
0.02136853;0.2726637;0.0;0.0;0.0
0.02096916;0.5677033;0.0;0.0;0.0
0.02288854;0.2254134;0.0;0.0;0.0
0.02152883;0.31038150000000003;0.0;0.0;0.0
0.02158832;0.26074369999999997;0.0;0.0;0.0
0.02264998;0.2177055;0.0;0.0;0.0
0.02015181;0.8132027;0.0;0.0;0.0
0.02092934;0.35940300000000003;0.0;0.0;0.0
0.02044039;0.44430200000000003;0.0;0.0;0.0
0.01821313;0.6618906999999999;0.0;0.0;0.0
0.02030737;0.01152409;0.0;0.0;0.0
0.01874384;0.48029629999999995;0.0;0.0;0.0
0.01766101;0.7444347;0.0;0.0;0.0
0.01913201;0.04857829;0.0;0.0;0.0
0.01611628;0.223503;0.0;0.0;0.0
0.01706161;0.8236856;0.0;0.0;0.0
0.01769593;0.17710910000000002;0.0;0.0;0.0
0.01537158;0.1748624;0.0;0.0;0.0
0.01753154;0.3002672;0.0;0.0;1.0
0.01547016;0.11758479999999999;0.0;0.0;1.0
0.01374321;0.4592809;0.0;0.0;1.0
0.01412544;0.21575010000000003;0.0;0.0;1.0
0.01078685;0.1725963;0.0;0.0;1.0
0.009640571;0.3232857;0.0;0.0;0.0
0.008703232;0.2006865;0.0;0.0;0.0
0.006709714;0.3677136;0.0;0.0;0.0
0.007486785;0.2520022;0.0;0.0;0.0
0.006226326999999999;0.06743088;0.0;0.0;0.0
0.006407998000000001;0.23108070000000003;0.0;0.0;0.0
0.008470299;0.1289791;0.0;0.0;0.0
0.009772444;0.2675985;0.0;0.0;0.0
0.01334283;0.245761;0.0;0.0;0.0
0.01336022;0.142342;0.0;0.0;0.0
0.01520584;0.48259350000000006;0.0;0.0;0.0
0.01543421;0.04587823;0.0;0.0;1.0
0.01374208;0.5573494999999999;0.0;0.0;1.0
0.0151197;0.10220610000000001;0.0;0.0;1.0
0.01235481;0.15613529999999998;0.0;0.0;1.0
0.01220734;0.5463383;0.0;0.0;1.0
0.01157801;0.08325779;0.0;0.0;1.0
0.009281274;0.32997990000000005;0.0;0.0;1.0
0.009223226;0.07950064;0.0;0.0;0.0
0.0064724909999999995;0.15491549999999998;0.0;0.0;0.0
0.004637528;0.2955218;0.0;0.0;0.0
0.0036632709999999996;0.15613529999999998;0.0;0.0;0.0
0.001011418;0.08325779;0.0;0.0;0.0
0.0006859539999999999;0.06527849;0.0;0.0;0.0
0.0004970771;0.01746725;0.0;0.0;0.0
0.0004156319;0.02227816;0.0;0.0;0.0
0.0003225411;0.01152409;0.0;0.0;0.0
0.00024296259999999998;0.01152409;0.0;0.0;0.0
0.00016972110000000002;0.01152409;0.0;0.0;0.0
0.00023146330000000002;0.01152409;0.0;0.0;0.0
0.001092978;0.01746725;0.0;0.0;0.0
0.0013872889999999999;0.03026834;0.0;0.0;0.0
0.0018805010000000001;0.03026834;0.0;0.0;0.0
0.002812566;0.05851422;0.0;0.0;0.0
0.004351176;0.2047754;0.0;0.0;0.0
0.005398984;0.142342;0.0;0.0;0.0
0.0057953909999999996;0.147457;0.0;0.0;0.0
0.006785261;0.09560794;0.0;0.0;0.0
0.00705568;0.3373133;0.0;0.0;0.0
0.0073226359999999996;0.2484486;0.0;0.0;0.0
0.007797516;0.20375829999999998;0.0;0.0;0.0
0.008114372;0.21672929999999996;0.0;0.0;0.0
0.008346596;0.4400473;0.0;0.0;0.0
0.007871153;0.3057411;0.0;0.0;0.0
0.007282949;0.2006865;0.0;0.0;0.0
0.005663906;0.4030228;0.0;0.0;0.0
0.003572804;0.42711509999999997;0.0;0.0;0.0
0.002394415;0.1965412;0.0;0.0;0.0
0.001196468;0.2254134;0.0;0.0;0.0
0.0007330702999999999;0.1005837;0.0;0.0;0.0
0.0005914019000000001;0.05851422;0.0;0.0;0.0
0.001083512;0.04857829;0.0;0.0;0.0
0.0011606119999999999;0.01746725;0.0;0.0;0.0
0.001153114;0.02227816;0.0;0.0;0.0
0.001083835;0.11311860000000001;0.0;0.0;0.0
0.0006419469;0.02227816;0.0;0.0;0.0
0.0005264841000000001;0.03703953;0.0;0.0;0.0
0.0005645264;0.05118178;0.0;0.0;0.0
0.0005390255;0.05851422;0.0;0.0;0.0
0.0004715505;0.08325779;0.0;0.0;0.0
0.0004390981;0.05851422;0.0;0.0;0.0
0.000386716;0.03026834;0.0;0.0;0.0
0.0003533234;0.07160415;0.0;0.0;0.0
0.0003146923;0.08139367;0.0;0.0;0.0
0.0002798482;0.04012921;0.0;0.0;0.0
0.0002474918;0.05118178;0.0;0.0;0.0
0.0001991727;0.0536998;0.0;0.0;0.0
0.00017018;0.03026834;0.0;0.0;0.0
0.00014635370000000002;0.05118178;0.0;0.0;0.0
0.00012702809999999998;0.01152409;0.0;0.0;0.0
0.0001254047;0.02647541;0.0;0.0;0.0
0.00011947129999999999;0.0;0.0;0.0;0.0
;;;;
0.00010416610000000001;0.01746725;0.0;0.0;0.0
0.0001016775;0.02647541;0.0;0.0;0.0
9.893835999999999e-05;0.03026834;0.0;0.0;0.0
9.919689e-05;0.02647541;0.0;0.0;0.0
0.0001014712;0.01152409;0.0;0.0;0.0
0.0001042108;0.03026834;0.0;0.0;0.0
0.00010839440000000001;0.01746725;0.0;0.0;0.0
0.0001102369;0.0;0.0;0.0;0.0
0.0001135559;0.01746725;0.0;0.0;0.0
0.00011727809999999999;0.03026834;0.0;0.0;0.0
0.00011519469999999999;0.03026834;0.0;0.0;0.0
0.0001168604;0.01746725;0.0;0.0;0.0
0.0001169301;0.02647541;0.0;0.0;0.0
0.0001075859;0.02227816;0.0;0.0;0.0
0.00010941;0.02647541;0.0;0.0;0.0
0.00038486010000000003;0.03376738;0.0;0.0;0.0
0.0012199280000000001;0.01746725;0.0;0.0;0.0
0.0016142;0.01152409;0.0;0.0;0.0
0.002065825;0.02227816;0.0;0.0;0.0
0.002513637;0.1461895;0.0;0.0;0.0
0.0029105909999999997;0.09560794;0.0;0.0;0.0
0.00323386;0.1205004;0.0;0.0;0.0
0.003508243;0.2047754;0.0;0.0;0.0
0.003939962;0.1954958;0.0;0.0;0.0
0.004230727;0.21180320000000002;0.0;0.0;0.0
0.004446094;0.09560794;0.0;0.0;0.0
0.005825256;0.1725963;0.0;0.0;0.0
0.0102848;0.13710129999999998;0.0;0.0;0.0
0.01311778;0.3232857;0.0;0.0;0.0
0.01591563;0.1038115;0.0;0.0;0.0
0.01985625;0.37522300000000003;222.8402;0.7127366999999999;1.0
0.02104958;0.2254134;224.9346;0.7184686;1.0
0.02393403;0.5068448;228.6659;0.7271569;1.0
0.02532829;0.4843116;231.4186;0.7358545999999999;1.0
0.0258976;0.7006213000000001;233.0164;0.7414959;1.0
0.02779696;0.5516;233.6156;0.7461144000000001;1.0
0.02718597;0.46282749999999995;233.4197;0.748053;1.0
0.02943698;0.3172567;232.4518;0.7475073;1.0
0.02966517;0.7890734;230.5953;0.745846;1.0
0.03092451;0.3314552;228.0102;0.7440654999999999;1.0
0.03227688;0.9512950000000001;225.4017;0.7435045;1.0
0.03114413;0.372504;222.9838;0.7426085;1.0
0.03246227;0.38062209999999996;220.5951;0.7406404999999999;1.0
0.03097097;0.6711375;217.4758;0.7384858;1.0
0.02948407;0.4333054;213.7315;0.7349253000000001;1.0
0.02859898;0.8384519;209.72;0.7297965;1.0
0.02566349;0.8817495000000001;205.0869;0.7235448;1.0
0.02333599;0.6020054;199.9743;0.7179456;1.0
0.0215605;0.6748124;195.3054;0.7162997;1.0
0.01957521;0.6925405;190.9037;0.7128684000000001;1.0
0.01789885;0.42462219999999995;189.1932;0.7124264;1.0
0.01665412;0.5107195;0.0;0.0;1.0
0.01522992;0.41708420000000007;0.0;0.0;1.0
0.01345866;0.43268900000000005;0.0;0.0;1.0
0.01091031;0.2088106;0.0;0.0;1.0
0.008473669;0.5666736;0.0;0.0;1.0
0.0057638590000000005;0.1804439;0.0;0.0;0.0
0.002571534;0.21964940000000002;0.0;0.0;0.0
0.002384857;0.01152409;0.0;0.0;0.0
0.0004719503;0.08690513;0.0;0.0;0.0
0.00013120299999999998;0.01746725;0.0;0.0;0.0
9.273058000000002e-05;0.0;0.0;0.0;0.0
8.725839e-05;0.03376738;0.0;0.0;0.0
0.0005155438;0.01152409;0.0;0.0;0.0
0.0005690925;0.01152409;0.0;0.0;0.0
0.0009061916000000001;0.01746725;0.0;0.0;0.0
0.001809179;0.03376738;0.0;0.0;0.0
0.00372598;0.01746725;0.0;0.0;0.0
0.004677022;0.04012921;0.0;0.0;0.0
0.005704748000000001;0.04012921;0.0;0.0;0.0
0.006356455;0.2088106;0.0;0.0;0.0
0.006187398;0.06527849;0.0;0.0;0.0
0.006434117;0.42462219999999995;0.0;0.0;0.0
0.0060643419999999995;0.2768373;0.0;0.0;0.0
0.006043527;0.24934009999999998;0.0;0.0;0.0
0.0058246619999999995;0.1815464;0.0;0.0;0.0
0.0055592540000000005;0.2768373;0.0;0.0;0.0
0.0053238090000000005;0.1848276;0.0;0.0;0.0
0.004977264;0.2225438;0.0;0.0;0.0
0.004802515;0.2384962;0.0;0.0;0.0
0.004189406;0.31038150000000003;0.0;0.0;0.0
0.003932628;0.2546456;0.0;0.0;0.0
0.003418009;0.1848276;0.0;0.0;0.0
0.0029365859999999997;0.0536998;0.0;0.0;0.0
0.00251386;0.09728535;0.0;0.0;0.0
0.002180285;0.1621418;0.0;0.0;0.0
0.0014950470000000002;0.04857829;0.0;0.0;0.0
0.001055596;0.07160415;0.0;0.0;0.0
0.0009488533;0.01152409;0.0;0.0;0.0
0.0009921485000000002;0.04012921;0.0;0.0;0.0
0.001487748;0.06527849;0.0;0.0;0.0
0.0023170029999999998;0.03026834;0.0;0.0;0.0
0.003130008;0.11007470000000001;0.0;0.0;0.0
0.003976194000000001;0.04857829;0.0;0.0;0.0
0.003932486;0.258142;0.0;0.0;0.0
0.003593046;0.1219407;0.0;0.0;0.0
0.0029893090000000003;0.3285002;0.0;0.0;0.0
0.001663515;0.04857829;0.0;0.0;0.0
0.001367142;0.1449145;0.0;0.0;0.0
0.001050523;0.07160415;0.0;0.0;0.0
0.0007732649;0.08325779;0.0;0.0;0.0
0.0006195483;0.08509449;0.0;0.0;0.0
0.000502507;0.04012921;0.0;0.0;0.0
0.0004079875;0.01746725;0.0;0.0;0.0
0.0003308163;0.03703953;0.0;0.0;0.0
0.0002630131;0.03376738;0.0;0.0;0.0
0.0001661858;0.04857829;0.0;0.0;0.0
0.0001387082;0.03376738;0.0;0.0;0.0
0.0001237129;0.03376738;0.0;0.0;0.0
0.00011071110000000001;0.01746725;0.0;0.0;0.0
0.0001060491;0.0;0.0;0.0;0.0
9.077654000000001e-05;0.03376738;0.0;0.0;0.0
9.632688e-05;0.03376738;0.0;0.0;0.0
9.535508e-05;0.01152409;0.0;0.0;0.0
9.689326999999999e-05;0.01746725;0.0;0.0;0.0
0.0001106375;0.01152409;0.0;0.0;0.0
0.00011266040000000001;0.01152409;0.0;0.0;0.0
0.0001048567;0.01746725;0.0;0.0;0.0
0.00010496770000000001;0.02647541;0.0;0.0;0.0
8.915898000000002e-05;0.02647541;0.0;0.0;0.0
8.032516e-05;0.01746725;0.0;0.0;0.0
9.552586e-05;0.01746725;0.0;0.0;0.0
0.0001098454;0.01152409;0.0;0.0;0.0
0.0001339342;0.01746725;0.0;0.0;0.0
0.00014464129999999998;0.01152409;0.0;0.0;0.0
0.0001397201;0.02227816;0.0;0.0;0.0
0.0001342728;0.01746725;0.0;0.0;0.0
0.0001220263;0.03376738;0.0;0.0;0.0
0.0001225785;0.03026834;0.0;0.0;0.0
0.0001388676;0.01152409;0.0;0.0;0.0
0.0001857184;0.0;0.0;0.0;0.0
0.0002466436;0.03026834;0.0;0.0;0.0
0.0002832144;0.03703953;0.0;0.0;0.0
0.0018305729999999998;0.04012921;0.0;0.0;0.0
0.003557545;0.04306775;0.0;0.0;0.0
0.005421736;0.01746725;0.0;0.0;0.0
0.007110821999999999;0.04306775;0.0;0.0;0.0
0.008241518;0.29072509999999996;0.0;0.0;1.0
0.009058192;0.3523785;0.0;0.0;1.0
0.009319269;0.3358552;0.0;0.0;1.0
0.009179823;0.31115040000000005;0.0;0.0;1.0
0.008619869;0.2883068;0.0;0.0;1.0
0.007584995;0.2658959;0.0;0.0;0.0
0.00652241;0.2384962;0.0;0.0;0.0
0.005420276;0.11311860000000001;0.0;0.0;0.0
0.005056560999999999;0.04012921;0.0;0.0;0.0
0.004766;0.15734879999999998;0.0;0.0;0.0
0.004565129;0.2329493;0.0;0.0;0.0
0.004710198;0.1954958;0.0;0.0;0.0
0.004971366;0.17710910000000002;0.0;0.0;0.0
0.005673498000000001;0.06527849;0.0;0.0;0.0
0.006893984000000001;0.1725963;0.0;0.0;0.0
0.007607781;0.38663559999999997;0.0;0.0;0.0
0.00867316;0.26844709999999994;0.0;0.0;0.0
0.01020564;0.34094040000000003;0.0;0.0;0.0
0.01070212;0.3772537;0.0;0.0;0.0
0.01245833;0.2282587;0.0;0.0;1.0
0.01353801;0.6010151999999999;0.0;0.0;1.0
0.01408185;0.15491549999999998;225.2786;0.7072039999999999;1.0
0.01601557;0.29472600000000004;226.003;0.7107432;1.0
0.01610702;0.8280939;227.0914;0.7164406;1.0
0.01754573;0.3247812;227.7549;0.7204282;1.0
0.01800539;0.6445529000000001;227.8927;0.722614;1.0
0.01759373;0.06953838;227.8694;0.7238238;1.0
0.01805364;0.21672929999999996;227.7037;0.7226788000000001;1.0
0.01611906;0.6264168000000001;227.623;0.7218287;1.0
0.01426667;0.47683679999999995;0.0;0.0;0.0
0.0118076;0.7095276999999999;0.0;0.0;0.0
0.008412761;0.26418590000000003;0.0;0.0;0.0
0.006561873;0.2675985;0.0;0.0;0.0
0.005836931;0.29313;0.0;0.0;0.0
0.005501257;0.08325779;0.0;0.0;0.0
0.00534752;0.3172567;0.0;0.0;0.0
0.004903582;0.34954240000000003;0.0;0.0;0.0
0.005204763;0.08325779;0.0;0.0;0.0
0.005879174;0.31344959999999994;0.0;0.0;0.0
0.0060508459999999995;0.32997990000000005;0.0;0.0;0.0
0.006301111999999999;0.09391068;0.0;0.0;0.0
0.00630886;0.3523785;0.0;0.0;0.0
0.00656111;0.41708420000000007;0.0;0.7006089;0.0
0.006647116999999999;0.07757707;0.0;0.0;0.0
0.0069195590000000005;0.2375777;0.0;0.0;0.0
0.007267696999999999;0.3853047;193.9402;0.7021669;0.0
0.00726072;0.1954958;192.5669;0.7018864;0.0
0.00827902;0.06953838;189.6289;0.7022655;0.0
0.009336676;0.1725963;188.4157;0.7025441;0.0
0.009952937;0.16450309999999999;0.0;0.0;0.0
0.01038649;0.4808713;0.0;0.0;1.0
0.01002694;0.676187;0.0;0.0;1.0
0.009273072;0.27433820000000003;0.0;0.0;1.0
0.008306471;0.06743088;0.0;0.0;1.0
0.007007315;0.2735018;0.0;0.0;1.0
0.005815729;0.03026834;0.0;0.0;0.0
0.004604583;0.220617;0.0;0.0;0.0
0.0038148970000000003;0.30105329999999997;0.0;0.0;0.0
0.0033921;0.2511169;0.0;0.0;0.0
0.003403624;0.17031020000000002;0.0;0.0;0.0
0.003362168;0.15491549999999998;0.0;0.0;0.0
0.003675421;0.03376738;0.0;0.0;0.0
0.003631959;0.19758299999999998;0.0;0.0;0.0
0.0032017440000000003;0.07757707;0.0;0.0;0.0
0.002730368;0.26844709999999994;0.0;0.0;0.0
0.00167257;0.2394123;0.0;0.0;0.0
0.0007873983;0.11311860000000001;0.0;0.0;0.0
0.0006137844000000001;0.03703953;0.0;0.0;0.0
0.0006441756;0.02647541;0.0;0.0;0.0
0.001111477;0.02227816;0.0;0.0;0.0
0.0018218820000000001;0.01152409;0.0;0.0;0.0
0.002436834;0.02227816;0.0;0.0;0.0
0.002944949;0.02647541;0.0;0.0;0.0
0.003399077;0.2108089;0.0;0.0;0.0
0.0036975;0.2546456;0.0;0.0;0.0
0.003945062;0.02227816;0.0;0.0;0.0
0.004031482;0.1038115;0.0;0.0;0.0
0.004129173;0.29631620000000003;0.0;0.0;0.0
0.005409446;0.29392870000000004;0.0;0.0;0.0
0.006452564;0.04306775;0.0;0.0;0.0
0.008052023;0.12478779999999999;0.0;0.0;0.0
0.01084793;0.31649770000000005;0.0;0.0;0.0
0.013744;0.04857829;208.2663;0.7102615;1.0
0.01589186;0.2244596;208.6488;0.7146594000000001;1.0
0.01819448;0.1759881;209.1701;0.7200019;1.0
0.02101979;0.6089062;209.452;0.7230929;1.0
0.02232869;0.2329493;210.0414;0.7259361999999999;1.0
0.0235898;0.1633253;210.6565;0.7310007;1.0
0.0255964;0.7006213000000001;211.0637;0.7354656999999999;1.0
0.02552523;0.7288646;211.2016;0.73757;1.0
0.02505299;0.4333054;211.651;0.7382535;1.0
0.025369;0.7086405;212.4971;0.7368640999999999;1.0
0.02320446;0.5233152;213.8168;0.7331708;1.0
0.02049327;0.2768373;215.5072;0.7284244000000001;1.0
0.01853586;0.1633253;218.2268;0.7188919;1.0
0.01432311;0.8248894;222.1826;0.7102718000000001;1.0
0.01097513;0.5346416;224.557;0.7032799;1.0
0.009006915;0.2955218;0.0;0.0;1.0
0.006278872;0.10220610000000001;0.0;0.0;0.0
0.004971279;0.24214670000000002;0.0;0.0;0.0
0.0036574959999999997;0.35940300000000003;0.0;0.0;0.0
0.003498888;0.06082451;0.0;0.0;0.0
0.0039428679999999995;0.1748624;0.0;0.0;0.0
0.0049914140000000004;0.11758479999999999;0.0;0.0;0.0
0.006068156999999999;0.3819639;0.0;0.0;0.0
0.006842391999999999;0.1621418;0.0;0.0;0.0
0.007600705;0.1737318;0.0;0.0;0.0
0.007754934000000001;0.3329262;0.0;0.0;0.0
0.007384543;0.372504;0.0;0.0;0.0
0.006723544000000001;0.1759881;0.0;0.0;0.0
0.005687711999999999;0.21279450000000003;0.0;0.0;0.0
0.0048088129999999995;0.1880703;0.0;0.0;0.0
0.003986316;0.0536998;0.0;0.0;0.0
0.003214938;0.16915940000000002;0.0;0.0;0.0
0.0029075359999999996;0.3573053;0.0;0.0;0.0
0.0029713870000000002;0.1536892;0.0;0.0;0.0
0.00398257;0.06953838;0.0;0.0;0.0
0.004852858;0.07562116;0.0;0.0;0.0
0.005626162;0.1986211;0.0;0.0;0.0
0.005462231;0.13308150000000002;0.0;0.0;0.0
0.004640662;0.06743088;0.0;0.0;0.0
0.004345729;0.24665900000000002;0.0;0.0;0.0
0.005690817;0.2971092;0.0;0.0;0.0
0.00710936;0.12336969999999998;0.0;0.0;0.0
0.008393056999999999;0.04587823;0.0;0.0;0.0
0.009017315;0.37657759999999996;0.0;0.0;1.0
0.008122035;0.33366;0.0;0.0;1.0
0.006841221999999999;0.458688;0.0;0.0;0.0
0.005151933;0.3225362;0.0;0.0;0.0
0.003138487;0.19965560000000002;0.0;0.0;0.0
0.001302312;0.2244596;0.0;0.0;0.0
0.0005659723000000001;0.03026834;0.0;0.0;0.0
0.00046859580000000004;0.03026834;0.0;0.0;0.0
0.0004057757;0.01152409;0.0;0.0;0.0
0.002139416;0.06082451;0.0;0.0;0.0
0.002775498;0.03703953;0.0;0.0;0.0
0.003895263;0.04306775;0.0;0.0;0.0
0.006073715;0.02227816;0.0;0.0;0.0
0.008128829;0.1923369;0.0;0.0;0.0
0.01042353;0.08325779;0.0;0.0;0.0
0.0119974;0.1986211;0.0;0.0;1.0
0.01277369;0.0536998;0.0;0.0;1.0
0.01241146;0.1069737;0.0;0.0;1.0
0.01121054;0.13710129999999998;0.0;0.0;1.0
0.009747633;0.1680034;0.0;0.0;1.0
0.007721934000000001;0.277667;0.0;0.0;0.0
0.006032391999999999;0.33366;0.0;0.0;0.0
0.004462914;0.3812934;0.0;0.0;0.0
0.002929844;0.3314552;0.0;0.0;0.0
0.0019559539999999998;0.2667481;0.0;0.0;0.0
0.001807594;0.21180320000000002;0.0;0.0;0.0
0.001766587;0.1069737;0.0;0.0;0.0
0.001749709;0.04857829;0.0;0.0;0.0
0.0017219289999999999;0.01746725;0.0;0.0;0.0
0.003278292;0.1190486;0.0;0.0;0.0
0.0057894059999999995;0.1161089;0.0;0.0;0.0
0.008421486;0.13577020000000004;0.0;0.0;0.0
0.0106735;0.1436321;0.0;0.0;0.0
0.01256695;0.2017139;0.0;0.0;1.0
0.01385692;0.3873;166.3806;0.7113709;1.0
0.01455421;0.13577020000000004;166.8161;0.7126648;1.0
0.01505549;0.40753190000000006;167.9142;0.7163588000000001;1.0
0.01532321;0.5173167000000001;168.9108;0.7175412;1.0
0.01532755;0.33071809999999996;169.8728;0.7189076;1.0
0.01566004;0.41518549999999993;170.6754;0.7205325;1.0
0.01586376;0.41771579999999997;171.4792;0.7228839;1.0
0.01613977;0.4515332;172.4371;0.7254608;1.0
0.01645794;0.2667481;172.9236;0.7267807;1.0
0.01626737;0.41328100000000006;173.7071;0.7279714;1.0
0.0164316;0.4774145;174.3115;0.7283571;1.0
0.01654594;0.38597059999999994;175.1896;0.727769;1.0
0.01675198;0.3247812;176.2632;0.7277161999999999;1.0
0.01685341;0.5578703;177.3853;0.7274959;1.0
0.01646836;0.1804439;178.9329;0.7257906999999999;0.0
0.01544589;0.7644416999999999;180.4523;0.7233558000000001;0.0
0.01396677;0.7297354;182.3516;0.7200551;0.0
0.0123415;0.5702721;184.4489;0.7183608;0.0
0.01066064;0.2735018;187.2248;0.7124753;0.0
0.009039626;0.42524639999999997;188.6753;0.7098746;0.0
0.007321438;0.17710910000000002;0.0;0.0;0.0
0.005710374;0.2177055;0.0;0.0;0.0
0.003791053;0.5712975;0.0;0.0;0.0
0.00256287;0.1303561;0.0;0.0;0.0
